fecha,RH,TMP,WDR,WSP
2022-07-01,62.892857142857146,18.407622504537205,162.92691622103388,1.826916221033868
2022-07-02,61.205,18.942934782608692,189.168880455408,2.0757115749525616
2022-07-03,55.33387358184765,19.73641304347826,199.8165137614679,2.335596330275229
2022-07-04,57.02724358974359,18.443840579710145,177.3894927536232,2.503079710144928
2022-07-05,63.30668841761827,17.97011070110701,171.690036900369,1.9621771217712176
2022-07-06,61.23873121869783,17.95909090909091,210.62049335863375,2.0990512333965845
2022-07-07,63.73489932885906,17.648473282442747,197.5152671755725,2.0001908396946564
2022-07-08,61.94965277777778,18.514880952380956,204.4623015873016,2.0424603174603173
2022-07-09,61.362369337979096,18.279482071713147,227.10358565737053,2.3294820717131475
2022-07-10,57.553228621291446,18.742115768463076,175.99401197604791,2.0013972055888223
2022-07-11,61.56597222222222,18.45793650793651,164.675,1.9802083333333331
2022-07-12,53.22569444444444,18.929583333333333,162.72025052192066,2.046346555323591
2022-07-13,60.47377049180328,18.061632653061224,148.50396825396825,2.113690476190476
2022-07-14,65.88764044943821,17.063817097415505,169.49801587301587,2.0307539682539684
2022-07-15,70.13483146067416,16.819085487077533,197.43538767395623,1.820079522862823
2022-07-16,68.10897435897436,17.356349206349208,160.8829365079365,1.9875
2022-07-17,65.63141025641026,17.15277777777778,165.85714285714286,1.9686507936507935
2022-07-18,68.63621794871794,16.465873015873015,208.09638554216863,1.422289156626506
2022-07-19,60.38263665594855,18.28406374501992,166.38095238095238,1.7386904761904762
2022-07-20,48.79837398373984,20.40523138832998,184.676,1.9924
2022-07-21,40.78802588996764,20.111708253358927,184.6686746987952,2.2847389558232933
2022-07-22,52.125418060200666,18.81451612903226,174.6490486257928,2.1545454545454548
2022-07-23,60.355,17.440625,199.030701754386,2.298026315789474
2022-07-24,69.92,16.72375,186.7032967032967,1.9738461538461536
2022-07-25,65.78631051752922,17.354791666666667,193.05494505494505,1.9824175824175825
2022-07-26,58.3873121869783,18.38131212723658,155.57620041753654,2.1281837160751564
2022-07-27,70.25628140703517,16.090219560878243,194.7020833333333,1.9197916666666663
2022-07-28,70.59159663865546,15.9687374749499,152.32751937984497,1.706782945736434
2022-07-29,75.54666666666667,15.742261904761904,179.84280303030303,1.5125
2022-07-30,59.6371237458194,17.237051792828684,202.4236363636364,2.461818181818182
2022-07-31,59.84307178631052,17.429423459244532,191.8423913043478,2.4692028985507246
2022-08-01,65.44333333333333,16.50873015873016,209.9782608695652,2.083695652173913
2022-08-02,67.75885328836425,16.79959758551308,213.5100917431193,1.662935779816514
2022-08-03,59.89315525876461,18.07117296222664,165.48275862068965,1.873502722323049
2022-08-04,60.67779632721202,17.816898608349902,179.54083484573502,1.7954627949183304
2022-08-05,54.02881355932203,17.78421052631579,155.02767527675277,2.3306273062730627
2022-08-06,57.57,17.603174603174605,201.17028985507247,2.260144927536232
2022-08-07,64.77683134582624,16.8506958250497,220.15063520871144,2.221597096188748
2022-08-08,68.93825042881646,16.07936507936508,213.88971962616824,2.243364485981308
2022-08-09,70.0304114490161,16.31581108829569,179.626953125,1.903125
2022-08-10,61.901996370235935,17.53152400835073,189.52788844621517,1.8430278884462152
2022-08-11,58.53901996370236,18.17620041753653,191.32604373757457,2.295825049701789
2022-08-12,65.87638376383764,17.538723404255318,199.6214574898785,1.8939271255060728
2022-08-13,69.9491833030853,17.384968684759915,148.1610337972167,1.6715705765407556
2022-08-14,65.8713768115942,17.23,135.25,2.102579365079365
2022-08-15,70.43144424131627,16.785146443514645,152.82504970178925,1.8846918489065607
2022-08-16,72.29241877256318,16.359958506224068,157.6600790513834,1.7177865612648222
2022-08-17,64.39931740614334,17.4568093385214,157.5532319391635,1.7663498098859316
2022-08-18,68.79932546374367,16.3657196969697,190.10507246376807,1.931521739130435
2022-08-19,64.76648841354724,16.572340425531916,171.2970479704797,1.483210332103321
2022-08-20,66.43560606060606,16.924166666666668,154.50189393939394,2.2125
2022-08-21,68.36931818181819,17.249583333333334,164.6875,1.5651515151515152
2022-08-22,62.861480075901326,17.26617954070981,153.0853889943074,1.8208728652751425
2022-08-23,58.93461538461538,17.702118644067795,136.0730769230769,2.4067307692307693
2022-08-24,61.47227533460803,17.543396226415094,165.11238095238096,1.928
2022-08-25,56.92633517495396,18.279768786127168,182.9558011049724,2.5465930018416207
2022-08-26,63.79930191972077,16.887431693989072,189.0644599303136,1.957317073170732
2022-08-27,64.41052631578947,17.360766423357664,174.71803852889667,1.7915936952714535
2022-08-28,70.27127659574468,17.702757352941177,166.9612676056338,1.86056338028169
2022-08-29,67.15734265734265,17.616240875912407,154.1849912739965,1.905235602094241
2022-08-30,66.03664921465969,17.953551912568305,156.02792321116928,1.9656195462478183
2022-08-31,65.5418118466899,18.428073394495414,181.32804232804236,1.9042328042328045
2022-09-01,60.47368421052632,18.298192771084334,197.34615384615384,2.5904761904761906
2022-09-02,61.52292020373515,18.034274193548388,186.82024432809771,3.050261780104712
2022-09-03,65.42976588628763,17.038140417457306,183.20385232744783,3.344943820224719
2022-09-04,64.41708542713567,17.094411177644712,201.1258064516129,2.573709677419355
2022-09-05,68.53898305084746,17.071862348178136,138.56188925081435,2.845928338762215
2022-09-06,72.77166666666666,16.256349206349206,181.34935897435895,1.6455128205128204
2022-09-07,74.21660649819495,16.39256360078278,195.52224052718287,1.746293245469522
2022-09-08,70.76223776223776,16.586742424242424,229.2964743589744,2.381089743589744
2022-09-09,55.32888146911519,17.578039927404717,187.26893353941267,1.8418856259659968
2022-09-10,54.61936560934892,17.853804347826088,156.4404945904173,2.103245749613601
2022-09-11,54.96494156928214,17.82831215970962,207.43827160493828,2.7637345679012344
2022-09-12,59.565,16.75199275362319,222.40895061728395,2.824074074074074
2022-09-13,62.558292282430216,16.958467023172904,163.3791469194313,2.4139020537124805
2022-09-14,62.56,16.741145833333334,187.6794871794872,2.519070512820513
2022-09-15,64.17898193760263,16.75,198.93375394321765,2.5850157728706624
2022-09-16,68.15210355987055,16.564141414141414,217.8177570093458,2.461370716510904
2022-09-17,68.94788273615636,16.58779661016949,229.1347962382445,2.025078369905956
2022-09-18,76.52411575562701,16.414046822742474,191.7248840803709,1.6386398763523955
2022-09-19,74.37326388888889,16.14020979020979,219.33762057877811,1.9284565916398717
2022-09-20,62.98655462184874,16.614382402707275,215.5629860031104,2.6253499222395025
2022-09-21,58.712351945854486,16.750252100840335,200.3166144200627,2.68448275862069
2022-09-22,57.57679180887372,16.796245733788396,177.5738993710692,3.032861635220126
2022-09-23,62.43728813559322,16.58949152542373,227.67084639498432,2.5197492163009403
2022-09-24,70.45469798657719,16.556711409395973,197.8027950310559,1.7267080745341614
2022-09-25,69.58333333333333,16.646833333333333,189.49382716049385,1.830864197530864
2022-09-26,65.12080536912751,16.229026845637584,198.08527131782947,3.01968992248062
2022-09-27,66.56632653061224,14.95408163265306,257.1883830455259,2.81585557299843
2022-09-28,67.50699300699301,15.192832167832169,256.9483870967742,3.234193548387097
2022-09-29,60.02966841186736,14.37085514834206,201.6988727858293,3.0104669887278583
2022-09-30,57.60069444444444,14.696180555555555,207.0448717948718,2.351602564102564
2022-10-01,55.48426573426573,15.451607142857142,192.01151315789477,2.0078947368421054
2022-10-02,54.76173913043478,15.898911070780398,177.21035058430718,1.9679465776293823
2022-10-03,56.36805555555556,15.853985507246376,178.89333333333337,2.0463333333333336
2022-10-04,64.80173913043478,15.373865698729585,170.47245409015025,1.8118530884808013
2022-10-05,71.46875,15.378985507246377,173.285,1.5566666666666666
2022-10-06,73.60070052539405,15.605978260869565,228.87646076794655,2.012854757929883
2022-10-07,65.90782608695652,15.950434782608696,220.87660256410257,2.1625
2022-10-08,68.63020833333333,14.836805555555555,264.3349358974359,2.9975961538461537
2022-10-09,71.898756660746,14.319893428063944,276.14402618657937,2.725368248772504
2022-10-10,64.2663043478261,14.894927536231885,249.555,2.617
2022-10-11,65.19115044247788,16.017168141592922,271.5350734094617,2.1825448613376834
2022-10-12,58.93739130434783,17.654561717352415,209.6516853932584,2.3059390048154094
2022-10-13,52.19965277777778,17.365760869565218,203.97115384615384,2.118589743589744
2022-10-14,53.994773519163765,16.82021857923497,188.7266881028939,1.917524115755627
2022-10-15,54.97560975609756,17.841471571906354,182.65217391304347,1.896779388083736
2022-10-16,59.46006944444444,18.060666666666663,167.79326923076923,1.75
2022-10-17,64.37632508833923,18.307679180887373,164.5295081967213,1.7040983606557376
2022-10-18,76.873046875,15.217537313432835,203.19107142857143,2.028035714285714
2022-10-19,69.58928571428571,13.46344696969697,258.51630434782606,2.9356884057971016
2022-10-20,63.14936247723133,14.80371747211896,167.24242424242425,1.6387205387205388
2022-10-21,61.63568773234201,16.219844357976655,191.81090289608176,1.4459965928449745
2022-10-22,63.77717391304348,17.392803030303032,170.19198664440734,1.5363939899833057
2022-10-23,61.71014492753624,19.172348484848484,178.84666666666666,1.5568333333333333
2022-10-24,59.06923076923077,20.05722772277228,176.94965277777777,1.5432291666666669
2022-10-25,59.44927536231884,18.918115942028987,193.01388888888889,1.7305555555555556
2022-10-26,59.23003802281369,19.13003802281369,175.01043478260868,1.5347826086956522
2022-10-27,63.17110266159696,18.364516129032257,181.89217391304348,1.6566956521739131
2022-10-28,58.60721062618596,19.028462998102466,163.28,1.6135652173913044
2022-10-29,60.38358778625954,18.25973282442748,208.36888111888112,2.0003496503496505
2022-10-30,58.129277566539926,18.482889733840302,185.1951219512195,1.720383275261324
2022-10-31,58.82732447817837,17.25294117647059,165.05565217391305,1.816521739130435
2022-11-01,57.95066413662239,17.39316888045541,199.56521739130437,2.066434782608696
2022-11-02,55.333333333333336,16.590579710144926,229.95166666666665,2.1061666666666667
2022-11-03,57.17967332123412,16.603811252268603,157.03166666666667,1.4225
2022-11-04,59.396975425330815,16.973156899810963,210.181660899654,1.6908304498269895
2022-11-05,57.009469696969695,17.168939393939393,185.421875,1.390625
2022-11-06,48.83556405353728,17.41551724137931,193.2140350877193,1.66140350877193
2022-11-07,39.61931818181818,16.42689393939394,212.39409722222223,2.262326388888889
2022-11-08,50.918406072106265,15.678747628083492,206.61805555555557,2.653298611111111
2022-11-09,56.90185185185185,15.03875968992248,196.5,1.873936170212766
2022-11-10,51.94097222222222,15.915398550724635,176.23833333333334,1.6858333333333333
2022-11-11,53.38111888111888,16.278832116788323,148.13400335008376,1.7350083752093803
2022-11-12,60.5036231884058,16.584280303030305,183.54340277777777,1.6425347222222222
2022-11-13,61.66424682395644,16.375475285171103,154.82086956521738,1.7257391304347829
2022-11-14,53.762340036563074,16.98718929254302,159.01923076923077,1.7062937062937062
2022-11-15,51.12565445026178,16.74681238615665,179.44221105527637,1.7830820770519262
2022-11-16,57.29340277777778,15.56322463768116,184.43666666666667,1.7286666666666666
2022-11-17,62.48181818181818,14.99296577946768,177.97212543554008,1.8353658536585369
2022-11-18,61.45739130434782,15.555797101449276,196.1393728222997,1.768118466898955
2022-11-19,63.295138888888886,15.05072463768116,177.78993055555554,1.5442708333333333
2022-11-20,71.37152777777777,12.96213768115942,228.27256944444449,1.7602430555555555
2022-11-21,69.5191637630662,14.125272727272728,221.4128919860627,1.6142857142857143
2022-11-22,67.96695652173914,14.776225045372051,205.50173611111111,1.4204861111111111
2022-11-23,63.45993031358885,15.565398550724638,172.85391304347826,1.5140869565217392
2022-11-24,60.69565217391305,15.579854809437387,171.10608695652175,1.3714782608695653
2022-11-25,57.26166666666666,15.992210144927537,163.60333333333332,2.0241666666666664
2022-11-26,55.72909698996656,16.608363636363638,167.87312186978298,1.9151919866444076
2022-11-27,58.111666666666665,15.678804347826087,177.79666666666665,1.5215
2022-11-28,60.652754590984976,15.38820326678766,167.47833333333332,1.5081666666666669
2022-11-29,60.52667814113597,15.189868667917448,160.87607573149742,1.30447504302926
2022-11-30,52.2020202020202,16.546886446886447,186.3691275167785,2.702181208053691
2022-12-01,60.62040133779264,14.602363636363636,212.29264214046825,2.2887959866220737
2022-12-02,62.08460236886633,14.558195211786373,162.6789297658863,1.6795986622073578
2022-12-03,65.30102040816327,14.632407407407408,171.09682804674458,2.2342237061769614
2022-12-04,52.37166666666667,13.534057971014493,232.36666666666667,1.9293333333333331
2022-12-05,53.13846153846154,14.257434944237918,155.30598290598292,1.4678632478632478
2022-12-06,46.91943957968476,15.27036328871893,169.99161073825502,1.4588926174496644
2022-12-07,34.93739130434783,15.148863636363636,184.82666666666665,1.8738333333333328
2022-12-08,44.33797909407666,12.833840304182509,158.33779264214047,1.6745819397993311
2022-12-09,59.61371237458194,12.896370235934665,164.3322632423756,1.5746388443017656
2022-12-10,53.07833333333333,13.996920289855073,171.91826923076923,1.5197115384615385
2022-12-11,44.587646076794655,14.449546279491832,184.5473515248796,1.6186195826645264
2022-12-12,47.74702886247878,13.696798493408664,165.76345840130506,1.4939641109298532
2022-12-13,53.49829351535836,14.141634980988592,167.5091819699499,1.9898163606010015
2022-12-14,48.30602006688963,14.334345351043645,157.01505016722408,1.8073578595317723
2022-12-15,49.52931323283082,14.175449101796406,143.37353433835847,1.8855946398659968
2022-12-16,48.10932475884244,14.438022813688214,139.80837359098228,1.6563607085346217
2022-12-17,47.13204508856683,14.676380952380953,156.7938808373591,1.666988727858293
2022-12-18,53.51125401929261,14.143920145190563,158.82797427652733,1.5138263665594855
2022-12-19,48.92598684210526,14.364738805970148,151.21875,1.434375
2022-12-20,52.85689948892674,13.283300970873787,181.36631944444449,1.9364583333333332
2022-12-21,57.11631944444444,12.393439363817098,135.45391304347825,1.7507826086956522
2022-12-22,53.10367892976589,14.766730038022814,165.01,1.432
2022-12-23,56.425709515859765,13.902083333333334,193.79131886477464,2.0876460767946576
2022-12-24,65.51672240802675,12.033079847908745,157.59698996655518,1.5127090301003343
2022-12-25,79.42229729729729,9.86451612903226,185.0617696160267,1.5998330550918196
2022-12-26,68.06024096385542,10.39639468690702,152.48333333333332,1.4905
2022-12-27,56.00500834724541,11.286717267552184,194.52166666666668,1.64
2022-12-28,52.763422818791945,11.809695817490494,164.04173622704508,2.005008347245409
2022-12-29,54.98160535117057,11.790304182509503,161.91471571906354,2.0285953177257525
2022-12-30,55.4457429048414,12.827893738140418,171.75304347826088,1.8803478260869568
2022-12-31,60.70333333333333,13.894896030245746,145.61458333333334,1.9855902777777776
